thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at
2976515,2976515,"@115821 Hey, recieved a counterfeit Fingerling. How do I file a complaint / apply for refund.",Thu Nov 30 03:05:27 +0000 2017,2976514,@820894 I'm sorry for the inconvenience! Was the item shipped by Amazon or a third-party seller? You can check here: https://t.co/Y5jpI9gRhE ^LJ,Thu Nov 30 03:10:53 +0000 2017
1905509,1905509,@AmazonHelp I was using the 30 day free trial and I canceled right after being charged. I'm unsure if the trial counts as a gift or bundle,Wed Oct 18 15:06:07 +0000 2017,1905510,@567812 The trial that charges you after 30 days doesn't count as part of the pre-paid (a gift or bundle). Take care! ^DA,Wed Oct 18 15:41:35 +0000 2017
323803,323803,@AmazonHelp I've just bought Fifa points off amazon and don't know where the code is?,Sat Oct 07 14:18:34 +0000 2017,323802,"@193122 Was this a digital purchase? If so, please check your Game &amp; Software Library, here: https://t.co/a6qf7DOrjc Keep us posted! ^LB",Sat Oct 07 14:46:00 +0000 2017
1458020,1458020,@AmazonHelp Oui mais bon. Mon mari aurait pu le voir c’était pour lui et vous aurez gâcher mon cadeau de noël 🤦🏻‍♀️,Thu Nov 02 20:39:11 +0000 2017,1458022,@458407 Je suis vraiment navrée pour cela. ^BR,Thu Nov 02 20:58:31 +0000 2017
1611886,1611886,Well done @115850  for  fraud and stealing customer's money. I paid in advance for my order now you guys are saying no refund/replace. https://t.co/1EBgEwVt9E,Sun Nov 05 11:28:57 +0000 2017,1611885,"@494682 Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2) ^MO",Sun Nov 05 12:08:38 +0000 2017
1816364,1816364,@115821 it’s no wonder people get their packages stolen when you dump things on the front porch close to 11 at night! Come on https://t.co/jMDzNNu6YR,Wed Oct 18 02:56:21 +0000 2017,1816361,@545631 I'm terribly sorry for the late delivery. Are the contents okay? ^RR,Wed Oct 18 03:08:00 +0000 2017
579099,579099,@120465 字幕の「あたなの妻よ」とは・・・。,Sun Dec 03 10:50:41 +0000 2017,579097,@256346 ご指摘ありがとうございます。担当部署にて確認の上適宜対応いたします。　SM,Sun Dec 03 11:03:24 +0000 2017
224948,224948,Amazonで頼んだものが届きましたぁ〜(´∀｀*) https://t.co/fTG7ObARQg,Thu Oct 05 06:08:28 +0000 2017,224947,@169741 お待たせいたしました。またのご利用をお待ちしております。(◍•ᴗ•◍) ET,Thu Oct 05 06:12:32 +0000 2017
1097824,1097824,@AmazonHelp I am fully confident that @115850 will not deliver my product 2morow (Amazon Delivery Estimate -16 oct. 2017),Sun Oct 15 07:23:15 +0000 2017,1097825,@379056 Request you to wait. Do keep us posted. ^RW,Sun Oct 15 07:48:00 +0000 2017
2497432,2497432,.@137341 Typo Alert!! 30 days of Free what?? https://t.co/RZoS8gZzJw,Mon Oct 30 02:42:35 +0000 2017,2497431,@712661 Thanks for flagging this up. We'll have it reviewed at the earliest. ^AK,Mon Oct 30 02:50:00 +0000 2017
2984642,2984642,@AmazonHelp It is way too long to fit in a twitter reply.  I am just amazed that the largest online retailer is unable to do a simple replacement of a tv season blu ray without giving someone the run around,Thu Nov 30 07:00:00 +0000 2017,2984644,@823024 I'm sorry to hear about this. Was the blu-ray sold by a Seller on Amazon or is it currently out of stock? What was your father  advised when he contacted us? If you can give us a little more information we may be able to explain why. ^MI,Thu Nov 30 07:04:00 +0000 2017
2318139,2318139,"Amazon、また来てもいないデリバリープロバイダから不在連絡来てる。
いや1時間前から在宅してるよ！
間に合わなかったから明日にします、って正直に言って！
不在連絡票が入らない不在連絡ってねぇ(　´,_ゝ`)",Mon Nov 13 10:24:21 +0000 2017,2318137,@672026 ご不便をおかけしております。配送業者にご連絡いただいても問題が解決しない場合は、カスタマーサービスにて確認させていただきます。こちらからご連絡ください。https://t.co/NtNAX37Sr4 ET,Mon Nov 13 10:28:00 +0000 2017
26946,26946,"@115850  @AmazonHelp @115821 @121899 Never purchase TCL led . Worst services after sales.
Amazon didn't help me even.",Wed Nov 01 09:37:05 +0000 2017,26944,@121898 Please let us know what went wrong so that we can assist you accordingly. ^SH,Wed Nov 01 10:02:24 +0000 2017
649644,649644,@115821 trying to buy this watch and the order doesn’t go through so i wait till i get home to order and it goes up in price by £85. Just been on phone for 20mins to customer support and they haven’t helped at all. Please tell me why this? https://t.co/Mi6GlAT7Qr,Wed Nov 22 21:08:29 +0000 2017,649642,@274429 Deal of the Day items are only available for a limited time. More info here: https://t.co/xoRbfqxts9 ^BA,Wed Nov 22 21:19:27 +0000 2017
444804,444804,"@AmazonHelp  Hey, the Amzon Music App on Android is deleting downloaded songs/  albums sporadically. App Version is: 7.3.2 OTA, Android Version is 7.0.  Subscription Type is Family. It applies only to some albums. Any Idea?",Sat Nov 18 21:42:46 +0000 2017,444803,"@220361 Hi there, I'm sorry for the app trouble! Are you noticing a time frame or pattern at all? If you've tried any troubleshooting, what have you tried? You can restart your device and clear the cache and data on your app. ^DW",Sat Nov 18 21:48:01 +0000 2017
485285,485285,I was anxiously waiting for my Amazon delivery yesterday. Eyes on the gps tracker. Saw the driver was in my neighborhood. 3 stops away.. (1),Fri Dec 01 15:13:01 +0000 2017,485283,@221860 Please keep us updated on your package delivery. We're here to help! ^LL,Fri Dec 01 15:21:26 +0000 2017
2462149,2462149,"@115850 loving the benefits and perks of using Amazon Pay Balance. This has now become my go to mobile wallet! Seemless purchases on Amzn, mobile recharges, movie tickets!!",Wed Nov 15 07:34:19 +0000 2017,2462148,@704884 Amazing to know that we are making your life easier. What's next on your list of purchases with your favorite mobile wallet?  #AmazonPayBalance #CashBacks #EarningsFromExpenses. ^SF,Wed Nov 15 08:39:56 +0000 2017
1005114,1005114,@AmazonHelp Not interested in your apologies at all   Time to take some serious action 😡,Mon Oct 16 15:27:25 +0000 2017,1005115,"@353496 I understand your concern. We definitely want to look into it. To get it resolved, please reply to the same email. ^OS",Mon Oct 16 15:49:32 +0000 2017
511725,511725,@AmazonHelp i didn't get the survey.. the guy left the chat,Fri Dec 01 23:16:21 +0000 2017,511726,"@237644 Please send us an e-mail here: https://t.co/Q7Ftz6nj80 and we'll be able to have management review the chat session and take any appropriate action. If your inquiry wasn't resolved, we can look into available options as well. I hope this helps! ^EZ",Fri Dec 01 23:20:00 +0000 2017
2406809,2406809,"@115850 sry 4 my lang but u guys r shit, u guys don’t refund easily &amp; invest it,haha nice strategy.It’s been 1 mnth I didn’t get my money",Tue Nov 14 15:13:45 +0000 2017,2406808,@692181 We're following up on your concern over DM. Please check. ^YP,Tue Nov 14 15:40:25 +0000 2017
2670032,2670032,@AmazonHelp my package delivered to someone else.,Sun Nov 19 11:09:52 +0000 2017,2670031,"@751946 We never intend to do that. We've responded to your query via DM, request you to check the same. ^AR",Sun Nov 19 11:40:00 +0000 2017
1119575,1119575,@AmazonHelp any chance you'd start providing no-cost EMI (0% interest) option on applicable products? Flipkart has that option :|,Tue Oct 24 05:34:06 +0000 2017,1119574,@384147 to the link here: https://t.co/KcSbMgxRgY for more info. (2/2) ^GK,Tue Oct 24 05:43:33 +0000 2017
436320,436320,@120533 vous respectez même pas les dates de vos livraisons,Tue Oct 10 17:04:20 +0000 2017,436318,"@218634 Bonsoir, avez-vous une commande en retard ? que dit le suivi de votre colis sur le site du transporteur ? ^ Ko",Tue Oct 10 17:07:00 +0000 2017
135112,135112,"@AmazonHelp Sir I Had searched, pls share here. I will update and will be having no issues onto sharing live as 28 days with no support and just everyone taking time . I guess even a year is short for you guys.",Sat Nov 18 09:51:50 +0000 2017,135111,@146436 Could you please confirm if you've replied to the email correspondence sent from our end? ^RB,Sat Nov 18 10:15:29 +0000 2017
1319857,1319857,"@115850 please cancel the return request for the following order
 I would like to keep the product. https://t.co/wS2PgqxGsK",Fri Oct 27 08:41:04 +0000 2017,1319856,"@428195 Also, please don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2 ^RS",Fri Oct 27 08:57:31 +0000 2017
1320462,1320462,@AmazonHelp Aft click above link redirect to orders page. I didn't find any Invoice button/link on page. Can u provide screen shot or help finding same. https://t.co/Ymq3eBPsOh,Tue Oct 31 15:58:13 +0000 2017,1320464,"@428318 There's an option, Sushil. Please try accessing the link via desktop/laptop. Do keep us posted. ^HD",Tue Oct 31 16:17:26 +0000 2017
2931921,2931921,"@AmazonHelp The last communication I had was with your Thomas, to whose email I replied on Monday morning. In it I asked for delivery after 2pm on Friday (1st December). I don't appear to have had any reply.",Wed Nov 29 08:25:54 +0000 2017,2931918,@731047 I understand. Thank you for confirming. If you get in touch by chat/phone: https://t.co/JzP7hlA23B we'll be able to look into this in real time and see what options are available. ^DC,Wed Nov 29 08:29:51 +0000 2017
612760,612760,"Ordered the new OnePlus 5T from Amazon with guaranteed next day delivery. Received this because Amazon has grown ears and think they an take their customers for a swing..! Order No. 404-9862234-9542766
@115821 @132994 @139570 @AmazonHelp  @115850 @118919 https://t.co/gPr662o3UR",Wed Nov 22 13:27:55 +0000 2017,612759,@265730 Apologies for the trouble. Please drop your details here: https://t.co/d3eIXyWBhW we'll connect with you on this. Please don’t provide your order details as we consider them to be personal information. Our page is visible to public. ^RB,Wed Nov 22 13:35:33 +0000 2017
984643,984643,"Fraud...!!!!! Not expected this from Amazon#AmazonIndia #Amazon Received wrong package,Without Bill,Big size,Differ from as shown on Amazon.",Sun Oct 22 10:21:35 +0000 2017,984642,@353415 Apologies for the unpleasant experience. Kindly report this to our support team here:https://t.co/beaaDm0muc 1/2 ^EM,Sun Oct 22 10:29:26 +0000 2017
789738,789738,"@AmazonHelp I’ve had no problems before, i always have amazon parcels left. It is secure",Thu Oct 12 12:35:40 +0000 2017,789740,"@308335 I'm sorry for the troubles! Have you spoken with us via phone or chat? If not, please do so here:https://t.co/JzP7hlA23B ^AL",Thu Oct 12 13:09:00 +0000 2017
2741285,2741285,@115850 I am still struggling with last order and it's 10th day of trouble https://t.co/Z8EIqcv6uW,Thu Nov 09 07:21:14 +0000 2017,2741283,"@767927 I'm sorry about this. I'd like to know more about the issue, please provide your details and I'll get back to you. 1/2 ^SH",Thu Nov 09 07:57:26 +0000 2017
298416,298416,@AmazonHelp The link is why I came to twitter. I've tried all of that and there's no option available that helps me with my issue.,Fri Oct 06 19:36:19 +0000 2017,298415,"@187105 After logging in to the link, pls select the following: Order related&gt;Payment issues&gt; Unknown charge. I hope this helps! ^KJ",Fri Oct 06 19:41:28 +0000 2017
803019,803019,@115850 bought a OnePlus 5 on 3 months no cost EMI. But @119862 says Pay 13% interest. Order No.402-2861961-7598764:,Thu Oct 12 16:32:46 +0000 2017,803018,"@311350 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2)^SV",Thu Oct 12 16:41:29 +0000 2017
1125032,1125032,So u buy @115850 prime and then u order.. in return u get a notification that product was delivered directly to u at home when u r at work..,Sat Nov 25 18:07:01 +0000 2017,1125031,"@385279 Looks like you've had trouble with your order delivery, Prashant. Our support team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP",Sat Nov 25 18:36:00 +0000 2017
2612217,2612217,@AmazonHelp Who do i call?,Fri Nov 17 12:18:55 +0000 2017,2612309,"@266664 Hey, you can give us a call to discuss this further from here: https://t.co/CYqkdUakWJ. ^PJ",Fri Nov 17 12:26:00 +0000 2017
2424657,2424657,"@AmazonHelp for 2 days in a row you have tried to deliver my package to my business address in the evening and report you where unable to deliver!! Do you not plan for things going to business addresses on the delivery route, will it get delivered in office hours tomorrow?",Tue Nov 14 18:40:11 +0000 2017,2424656,"@696281 I'm sorry for the frustration! We'd like to look into this with you. When you have a moment, please reach out to us by phone or chat here: https://t.co/qy3J24VGxb ^AC",Tue Nov 14 18:46:02 +0000 2017
2922654,2922654,"@115821 Ur Amazon Restaurant service is a scam and customer support is useless. Ordered my dinner at 5:42PM...has not arrived...it's after 8:30PM. WARNING, do not use this service in NYC. Use @15213",Wed Nov 29 01:41:03 +0000 2017,2922653,@808821 Oh no! I'm sorry your order never arrived! I'd be frustrated too. What options were provided when you spoke with us about this? ^MB,Wed Nov 29 01:45:31 +0000 2017
1337144,1337144,"@AmazonHelp J'ai signalé cela aupres de @120535 directement, je doit aussi le signaler chez vous ?",Fri Oct 27 22:08:50 +0000 2017,1337145,"@431892 Oui je vous prie afin qu'on puisse y remédier également via:  https://t.co/hgIrz98cdI .
^KE",Fri Oct 27 22:15:03 +0000 2017
1167705,1167705,"@AmazonHelp No joy. The Cookie Monster didn’t help, and neither did the reboot. All that happened is it logged me out, and cleared my cart.",Tue Oct 24 22:26:37 +0000 2017,1167706,@394655 Are you receiving the error message in other browsers or in the Amazon shopping application? ^DD,Tue Oct 24 22:33:35 +0000 2017
75919,75919,"@AmazonHelp It hasn't, plus I was in at the time it was supposedly delivered. Can you tell me the courier?",Thu Nov 30 12:56:11 +0000 2017,75920,"@132996 Since we aren't able to view that information via Twitter, and we want to further assist you, please reach out to us so that we can take a closer look into this for you. You can reach out to us here: https://t.co/JzP7hlA23B ^GP",Thu Nov 30 13:00:43 +0000 2017
